date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2017-05-06,,,,13.652,19.174,5.522,,,,,,18.0
2017-05-07,,,,14.333,19.875,5.542,,,,,,22.542
2017-05-08,,,,26.042,38.208,12.167,,,,,,29.667
2017-05-09,,,,26.333,35.083,8.75,,,,,,20.375
2017-05-10,,,,24.208,35.0,10.792,,,,,,10.833
2017-05-11,,,,24.739,33.391,8.652,,,,,,18.708
2017-05-12,,,,31.667,43.333,11.667,,,,,,31.292
2017-05-13,,,,20.208,25.25,5.042,,,,,,13.5
2017-05-14,,,,11.833,14.708,2.875,,,,,,20.0
2017-05-15,,,,20.957,32.217,11.261,,,,,,17.25
2017-05-16,,,,24.5,36.667,12.167,,,,,,12.0
2017-05-17,,,,17.833,25.792,7.958,,,,,,7.652
2017-05-18,,,,18.958,25.292,6.333,,,,,,8.042
2017-05-19,,,,24.75,30.917,6.167,,,,,,15.833
2017-05-20,,,,24.5,28.417,3.917,,,,,,26.167
2017-05-21,,,,17.708,20.292,2.583,,,,,,26.875
2017-05-22,,,,22.208,29.583,7.375,,,,,,17.5
2017-05-23,,,,20.417,28.375,7.958,,,,,,16.667
2017-05-24,,,,23.13,32.783,9.652,,,,,,19.5
2017-05-25,,,,15.458,22.5,7.042,,,,,,10.583
2017-05-26,,,,16.826,26.739,9.913,,,,,,12.826
2017-05-27,,,,12.958,21.083,8.125,,,,,,6.375
2017-05-28,,,,10.417,13.667,3.25,,,,,,7.458
2017-05-29,,,,21.083,27.042,5.958,,,,,,15.167
2017-05-30,,,,30.458,38.333,7.875,,,,,,33.458
2017-05-31,,,,21.583,29.25,7.667,,,,,,32.75
2017-06-01,,,,21.792,29.625,7.833,,,,,,27.375
2017-06-02,,,,15.261,23.609,8.348,,,,,,7.875
2017-06-03,,,,12.667,22.5,9.833,,,,,,6.583
2017-06-04,,,,8.417,12.542,4.125,,,,,,5.826
2017-06-05,,,,13.958,22.5,8.542,,,,,,6.542
2017-06-06,,,,20.833,29.667,8.833,,,,,,10.167
2017-06-07,,,,21.875,35.542,13.667,,,,,,10.583
2017-06-08,,,,20.217,31.174,10.957,,,,,,7.958
2017-06-09,,,,21.292,28.542,7.25,,,,,,13.5
2017-06-10,,,,16.75,21.042,4.292,,,,,,21.792
2017-06-11,,,,7.13,9.957,2.826,,,,,,11.792
2017-06-12,,,,12.75,23.0,10.25,,,,,,6.75
2017-06-13,,,,13.292,20.417,7.125,,,,,,8.333
2017-06-14,,,,20.375,29.75,9.375,,,,,,9.792
2017-06-15,,,,22.292,27.75,5.458,,,,,,16.625
2017-06-16,,,,16.0,23.167,7.167,,,,,,14.042
2017-06-17,,,,13.667,19.083,5.417,,,,,,11.792
2017-06-18,,,,8.333,9.583,1.25,,,,,,16.833
2017-06-19,,,,22.292,29.167,6.875,,,,,,21.375
2017-06-20,,,,23.0,30.13,7.13,,,,,,18.708
2017-06-21,,,,18.167,26.583,8.417,,,,,,5.609
2017-06-22,,,,23.957,32.913,8.957,,,,,,10.957
2017-06-23,,,,22.958,30.083,7.125,,,,,,22.417
2017-06-24,,,,11.875,13.958,2.083,,,,,,23.333
2017-06-25,,,,10.292,14.125,3.833,,,,,,9.0
2017-06-26,,,,19.833,30.542,10.708,,,,,,11.833
2017-06-27,,,,24.083,36.917,12.833,,,,,,14.042
2017-06-28,,,,17.632,22.316,4.684,,,,,,11.583
2017-06-29,,,,24.826,34.304,9.478,,,,,,12.917
2017-06-30,,,,20.667,38.583,17.917,,,,,,6.75
2017-07-01,,,,11.208,23.333,12.125,,,,,,7.208
2017-07-02,,,,10.875,15.875,5.0,,,,,,10.125
2017-07-03,,,,14.417,28.917,14.5,,,,,,20.708
2017-07-04,,,,16.125,33.958,17.833,,,,,,13.75
2017-07-05,,,,27.292,42.708,15.417,,,,,,11.708
2017-07-06,,,,24.913,43.261,18.348,,,,,,18.667
2017-07-07,,,,23.958,34.333,10.375,,,,,,21.25
2017-07-08,,,,19.478,30.826,11.348,,,,,,16.375
2017-07-09,,,,15.375,20.833,5.458,,,,,,12.792
2017-07-10,,,,15.125,26.292,11.167,,,,,,10.208
2017-07-11,,,,12.625,19.583,6.958,,,,,,12.625
2017-07-12,,,,15.208,23.667,8.458,,,,,,15.542
2017-07-13,,,,17.083,25.5,8.417,,,,,,18.833
2017-07-14,,,,8.042,11.417,3.375,,,,,,13.375
2017-07-15,,,,12.75,18.958,6.208,,,,,,15.708
2017-07-16,,,,11.208,14.75,3.542,,,,,,26.167
2017-07-17,,,,16.087,23.174,7.087,,,,,,16.5
2017-07-18,,,,20.333,31.333,11.0,,,,,,10.125
2017-07-19,,,,17.917,28.375,10.458,,,,,,13.958
2017-07-20,,,,7.875,10.292,2.417,,,,,,19.0
2017-07-21,,,,8.739,16.826,8.087,,,,,,8.875
2017-07-22,,,,10.583,14.583,4.0,,,,,,9.5
2017-07-23,,,,10.917,16.0,5.083,,,,,,9.5
2017-07-24,,,,15.375,26.292,10.917,,,,,,11.208
2017-07-25,,,,21.667,40.25,18.583,,,,,,12.958
2017-07-26,,,,12.913,23.87,10.957,,,,,,7.792
2017-07-27,,,,14.042,25.25,11.208,,,,,,8.696
2017-07-28,,,,21.083,36.5,15.417,,,,,,12.875
2017-07-29,,,,14.667,25.167,10.5,,,,,,18.083
2017-07-30,,,,10.583,14.5,3.917,,,,,,16.917
2017-07-31,,,,14.5,21.083,6.583,,,,,,16.708
2017-08-01,,,,15.125,29.333,14.208,,,,,,14.708
2017-08-02,,,,11.625,19.167,7.542,,,,,,9.125
2017-08-03,,,,8.043,12.783,4.739,,,,,,5.917
2017-08-04,,,,8.696,14.261,5.565,,,,,,6.208
2017-08-05,,,,12.792,20.167,7.375,,,,,,5.875
2017-08-06,,,,9.042,14.625,5.583,,,,,,10.917
2017-08-07,,,,10.708,18.917,8.208,,,,,,5.375
2017-08-08,,,,15.208,29.417,14.208,,,,,,6.5
2017-08-09,,,,25.417,41.333,15.917,,,,,,17.583
2017-08-10,,,,18.083,23.667,5.583,,,,,,19.125
2017-08-11,,,,17.292,24.833,7.542,,,,,,14.75
2017-08-12,,,,7.958,14.417,6.458,,,,,,6.042
2017-08-13,,,,6.783,10.87,4.087,,,,,,6.083
2017-08-14,,,,7.417,10.875,3.458,,,,,,6.75
2017-08-15,,,,11.25,16.917,5.667,,,,,,8.042
2017-08-16,,,,9.542,15.083,5.542,,,,,,7.042
2017-08-17,,,,14.217,21.13,6.913,,,,,,11.042
2017-08-18,,,,15.333,21.042,5.708,,,,,,10.0
2017-08-19,,,,11.417,18.125,6.708,,,,,,7.667
2017-08-20,,,,9.458,12.667,3.208,,,,,,9.5
2017-08-21,,,,13.5,20.208,6.708,,,,,,19.0
2017-08-22,,,,14.957,26.565,11.609,,,,,,13.458
2017-08-23,,,,17.625,32.167,14.542,,,,,,10.958
2017-08-24,,,,18.125,29.583,11.458,,,,,,16.957
2017-08-25,,,,18.875,29.167,10.292,,,,,,16.958
2017-08-26,,,,13.75,19.458,5.708,,,,,,11.5
2017-08-27,,,,6.292,8.5,2.208,,,,,,13.167
2017-08-28,,,,10.458,15.125,4.667,,,,,,16.333
2017-08-29,,,,17.5,24.542,7.042,,,,,,25.708
2017-08-30,,,,13.917,23.542,9.625,,,,,,7.417
2017-08-31,,,,10.727,17.773,7.045,,,,,,7.13
2017-09-01,,,,10.417,16.792,6.375,,,,,,7.542
2017-09-02,,,,9.917,15.792,5.875,,,,,,10.125
2017-09-03,,,,7.667,11.75,4.083,,,,,,9.75
2017-09-04,,,,11.917,16.375,4.458,,,,,,11.792
2017-09-05,,,,16.292,22.083,5.792,,,,,,18.083
2017-09-06,,,,27.625,41.75,14.125,,,,,,15.75
2017-09-07,,,,26.5,46.208,19.708,,,,,,20.375
2017-09-08,,,,15.167,26.25,11.083,,,,,,7.75
2017-09-09,,,,10.435,15.913,5.478,,,,,,12.708
2017-09-10,,,,10.0,12.625,2.625,,,,,,11.292
2017-09-11,,,,8.667,12.083,3.417,,,,,,12.25
2017-09-12,,,,25.625,42.458,16.833,,,,,,6.958
2017-09-13,,,,17.208,29.625,12.417,,,,,,8.0
2017-09-14,,,,14.0,24.913,10.913,,,,,,8.75
2017-09-15,,,,14.958,25.417,10.458,,,,,,7.083
2017-09-16,,,,17.0,24.208,7.208,,,,,,7.708
2017-09-17,,,,3.292,4.542,1.25,,,,,,2.917
2017-09-18,,,,8.739,14.391,5.652,,,,,,5.542
2017-09-19,,,,19.375,28.792,9.417,,,,,,15.875
2017-09-20,,,,24.292,38.042,13.75,,,,,,26.0
2017-09-21,,,,18.792,31.667,12.875,,,,,,10.208
2017-09-22,,,,27.167,42.417,15.25,,,,,,14.125
2017-09-23,,,,14.833,20.333,5.5,,,,,,12.75
2017-09-24,,,,12.667,17.333,4.667,,,,,,14.792
2017-09-25,,,,20.292,33.792,13.5,,,,,,18.333
2017-09-26,,,,22.042,32.875,10.833,,,,,,17.875
2017-09-27,,,,11.348,17.304,5.957,,,,,,17.083
2017-09-28,,,,18.652,35.826,17.174,,,,,,5.7
2017-09-29,,,,20.0,34.542,14.542,,,,,,10.75
2017-09-30,,,,13.875,19.792,5.917,,,,,,12.375
2017-10-01,,,,13.667,18.542,4.875,,,,,,14.708
2017-10-02,,,,26.792,45.25,18.458,,,,,,11.625
2017-10-03,,,,18.375,40.417,22.042,,,,,,7.25
2017-10-04,,,,14.125,27.5,13.375,,,,,,6.417
2017-10-05,,,,13.333,23.667,10.333,,,,,,9.652
2017-10-06,,,,19.522,28.783,9.261,,,,,,9.917
2017-10-07,,,,19.0,29.625,10.625,,,,,,4.542
2017-10-08,,,,11.375,18.792,7.417,,,,,,8.542
2017-10-09,,,,11.5,15.417,3.917,,,,,,16.5
2017-10-10,,,,21.583,36.208,14.625,,,,,,22.667
2017-10-11,,,,25.375,32.5,7.125,,,,,,35.875
2017-10-12,,,,15.75,27.792,12.042,,,,,,14.333
2017-10-13,,,,21.522,39.783,18.261,,,,,,4.375
2017-10-14,,,,19.167,32.167,13.0,,,,,,8.583
2017-10-15,,,,13.217,19.478,6.261,,,,,,7.458
2017-10-16,,,,21.0,37.75,16.75,,,,,,3.75
2017-10-17,,,,20.708,34.333,13.625,,,,,,6.292
2017-10-18,,,,19.792,31.625,11.833,,,,,,12.25
2017-10-19,,,,19.875,32.458,12.583,,,,,,7.042
2017-10-20,,,,21.542,41.667,20.125,,,,,,4.75
2017-10-21,,,,19.875,31.875,12.0,,,,,,5.958
2017-10-22,,,,9.167,12.542,3.375,,,,,,2.708
2017-10-23,,,,10.75,20.292,9.542,,,,,,6.792
2017-10-24,,,,18.609,32.522,13.913,,,,,,11.5
2017-10-25,,,,18.5,31.667,13.167,,,,,,9.333
2017-10-26,,,,22.958,47.458,24.5,,,,,,13.6
2017-10-27,,,,20.739,33.783,13.043,,,,,,21.417
2017-10-28,,,,20.333,28.708,8.375,,,,,,14.875
2017-10-29,,,,11.583,15.417,3.833,,,,,,4.25
2017-10-30,,,,13.208,25.667,12.458,,,,,,18.917
2017-10-31,,,,21.708,39.917,18.208,,,,,,20.458
2017-11-01,,,,24.125,39.5,15.375,,,,,,17.375
2017-11-02,,,,24.0,36.826,12.826,,,,,,29.042
2017-11-03,,,,23.792,36.583,12.792,,,,,,27.75
2017-11-04,,,,14.458,31.458,17.0,,,,,,20.0
2017-11-05,,,,11.458,16.125,4.667,,,,,,31.208
2017-11-06,,,,23.292,40.583,17.292,,,,,,26.792
2017-11-07,,,,27.125,51.708,24.583,,,,,,27.375
2017-11-08,,,,34.0,76.958,42.958,,,,,,30.167
2017-11-09,,,,20.435,44.304,23.87,,,,,,20.304
2017-11-10,,,,21.917,40.333,18.417,,,,,,16.125
2017-11-11,,,,13.957,26.783,12.826,,,,,,13.875
2017-11-12,,,,11.292,17.458,6.167,,,,,,8.208
2017-11-13,,,,21.917,41.292,19.375,,,,,,14.167
2017-11-14,,,,26.958,65.583,38.625,,,,,,16.208
2017-11-15,,,,23.167,41.667,18.5,,,,,,16.125
2017-11-16,,,,22.458,44.417,21.958,,,,,,10.75
2017-11-17,,,,20.583,39.417,18.833,,,,,,16.458
2017-11-18,,,,22.0,39.042,17.042,,,,,,12.125
2017-11-19,,,,8.375,15.083,6.708,,,,,,4.583
2017-11-20,,,,20.522,36.043,15.522,,,,,,7.875
2017-11-21,,,,23.125,44.458,21.333,,,,,,9.333
2017-11-22,,,,28.583,65.75,37.167,,,,,,14.875
2017-11-23,,,,19.5,36.125,16.625,,,,,,12.792
2017-11-24,,,,18.87,39.217,20.348,,,,,,9.348
2017-11-25,,,,23.042,41.917,18.875,,,,,,14.167
2017-11-26,,,,19.542,31.875,12.333,,,,,,23.333
2017-11-27,,,,23.25,61.375,38.125,,,,,,23.0
2017-11-28,,,,25.708,51.625,25.917,,,,,,28.708
2017-11-29,,,,26.957,76.739,49.783,,,,,,41.958
2017-11-30,,,,24.375,71.667,47.292,,,,,,22.542
2017-12-01,,,,19.625,44.042,24.417,,,,,,6.458
2017-12-02,,,,20.0,35.25,15.25,,,,,,12.083
2017-12-03,,,,15.042,21.083,6.042,,,,,,19.333
2017-12-04,,,,28.667,66.0,37.333,,,,,,26.583
2017-12-05,,,,20.292,49.208,28.917,,,,,,11.333
2017-12-06,,,,23.667,53.833,30.167,,,,,,7.958
2017-12-07,,,,28.87,67.304,38.435,,,,,,20.583
2017-12-08,,,,22.13,48.609,26.478,,,,,,16.708
2017-12-09,,,,24.542,52.458,27.917,,,,,,11.042
2017-12-10,,,,20.5,35.542,15.042,,,,,,19.833
2017-12-11,,,,20.375,46.125,25.75,,,,,,12.75
2017-12-12,,,,12.75,31.333,18.583,,,,,,6.375
2017-12-13,,,,16.5,36.125,19.625,,,,,,5.875
2017-12-14,,,,20.917,44.0,23.083,,,,,,6.826
2017-12-15,,,,25.208,51.667,26.458,,,,,,11.375
2017-12-16,,,,25.042,55.792,30.75,,,,,,21.292
2017-12-17,,,,12.174,19.565,7.391,,,,,,8.625
2017-12-18,,,,27.083,56.875,29.792,,,,,,14.208
2017-12-19,,,,27.042,64.875,37.833,,,,,,16.125
2017-12-20,,,,25.769,74.615,48.846,,,,,,18.167
2017-12-21,,,,,,,,,,,,19.667
2017-12-22,,,,,,,,,,,,25.792
2017-12-23,,,,,,,,,,,,34.375
2017-12-24,,,,,,,,,,,,31.167
2017-12-25,,,,,,,,,,,,10.75
2017-12-26,,,,12.8,22.8,10.0,,,,,,11.5
2017-12-27,,,,14.583,34.125,19.542,,,,,,7.125
2017-12-28,,,,18.391,40.739,22.348,,,,,,7.478
2017-12-29,,,,20.0,35.917,15.917,,,,,,12.542
2017-12-30,,,,13.042,23.25,10.208,,,,,,10.917
2017-12-31,,,,15.5,20.875,5.375,,,,,,15.083
2018-01-01,,,,12.0,18.542,6.542,,,,,,11.333
2018-01-02,,,,9.125,13.917,4.792,,,,,,6.292
2018-01-03,,,,13.125,21.583,8.458,,,,,,7.583
2018-01-04,,,,19.375,36.125,16.75,,,,,,10.167
2018-01-05,,,,21.0,42.5,21.5,,,,,,18.417
2018-01-06,,,,10.417,17.0,6.583,,,,,,9.083
2018-01-07,,,,26.75,51.625,24.875,,,,,,13.417
2018-01-08,,,,32.783,71.826,39.043,,,,,,23.292
2018-01-09,,,,18.625,38.167,19.542,,,,,,8.083
2018-01-10,,,,33.0,69.833,36.833,,,,,,15.5
2018-01-11,,,,24.083,52.0,27.917,,,,,,13.708
2018-01-12,,,,24.75,44.708,19.958,,,,,,20.25
2018-01-13,,,,16.708,31.292,14.583,,,,,,14.958
2018-01-14,,,,18.083,33.958,15.875,,,,,,9.875
2018-01-15,,,,30.708,71.417,40.708,,,,,,26.083
2018-01-16,,,,24.167,59.958,35.792,,,,,,17.667
2018-01-17,,,,22.652,52.652,30.0,,,,,,14.875
2018-01-18,,,,15.913,32.261,16.348,,,,,,8.652
2018-01-19,,,,26.833,49.792,22.958,,,,,,15.542
2018-01-20,,,,21.542,32.417,10.875,,,,,,17.417
2018-01-21,,,,19.333,37.167,17.833,,,,,,9.167
2018-01-22,,,,19.542,35.917,16.375,,,,,,8.708
2018-01-23,,,,31.529,66.765,35.235,,,,,,22.111
2018-01-24,,,,16.136,31.545,15.409,,,,,,12.381
2018-01-25,,,,27.167,52.542,25.375,,,,,,16.833
2018-01-26,,,,8.348,18.043,9.696,,,,,,6.542
2018-01-27,,,,12.958,22.042,9.083,,,,,,8.708
2018-01-28,,,,28.292,70.25,41.958,,,,,,16.542
2018-01-29,,,,19.75,43.875,24.125,,,,,,11.208
2018-01-30,,,,31.917,63.292,31.375,,,,,,18.167
2018-01-31,,,,27.217,63.478,36.261,,,,,,21.417
2018-02-01,,,,18.333,38.292,19.958,,,,,,7.542
2018-02-02,,,,23.542,40.542,17.0,,,,,,14.667
2018-02-03,,,,21.167,32.125,10.958,,,,,,22.417
2018-02-04,,,,21.565,39.217,17.652,,,,,,20.708
2018-02-05,,,,24.5,47.542,23.042,,,,,,23.208
2018-02-06,,,,32.125,63.292,31.167,,,,,,18.792
2018-02-07,,,,27.917,53.417,25.5,,,,,,21.958
2018-02-08,,,,12.958,25.25,12.292,,,,,,5.708
2018-02-09,,,,19.792,32.125,12.333,,,,,,12.75
2018-02-10,,,,8.375,14.792,6.417,,,,,,8.542
2018-02-11,,,,18.25,29.25,11.0,,,,,,12.25
2018-02-12,,,,17.375,32.333,14.958,,,,,,8.917
2018-02-13,,,,21.739,45.913,24.174,,,,,,14.375
2018-02-14,,,,16.542,32.583,16.042,,,,,,11.583
2018-02-15,,,,32.391,61.609,29.217,,,,,,15.792
2018-02-16,,,,21.833,48.167,26.333,,,,,,19.167
2018-02-17,,,,13.458,20.292,6.833,,,,,,20.667
2018-02-18,,,,26.875,52.917,26.042,,,,,,20.958
2018-02-19,,,,31.0,50.333,19.333,,,,,,16.0
2018-02-20,,,,22.917,58.625,35.708,,,,,,12.708
2018-02-21,,,,19.458,38.917,19.458,,,,,,21.522
2018-02-22,,,,20.389,31.611,11.222,,,,,,29.625
2018-02-23,,,,15.292,25.25,9.958,,,,,,19.167
2018-02-24,,,,15.958,22.042,6.083,,,,,,21.5
2018-02-25,,,,25.667,43.708,18.042,,,,,,20.958
2018-02-26,,,,18.167,31.542,13.375,,,,,,17.417
2018-02-27,,,,25.917,43.792,17.875,,,,,,14.708
2018-02-28,,,,22.826,37.826,15.0,,,,,,13.167
2018-03-01,,,,17.917,32.25,14.333,,,,,,18.417
2018-03-02,,,,16.375,27.458,11.083,,,,,,23.333
2018-03-03,,,,17.217,22.043,4.826,,,,,,21.292
2018-03-04,,,,22.042,38.292,16.25,,,,,,9.792
2018-03-05,,,,24.417,41.125,16.708,,,,,,24.708
2018-03-06,,,,26.5,40.208,13.708,,,,,,20.042
2018-03-07,,,,17.083,30.083,13.0,,,,,,12.5
2018-03-08,,,,18.25,36.208,17.958,,,,,,8.667
2018-03-09,,,,19.083,29.417,10.333,,,,,,13.667
2018-03-10,,,,14.208,18.542,4.333,,,,,,10.333
2018-03-11,,,,17.375,27.542,10.167,,,,,,5.292
2018-03-12,,,,25.609,49.174,23.565,,,,,,16.125
2018-03-13,,,,20.957,40.13,19.174,,,,,,11.708
2018-03-14,,,,22.208,40.917,18.708,,,,,,11.25
2018-03-15,,,,22.0,37.917,15.917,,,,,,17.333
2018-03-16,,,,19.0,28.625,9.625,,,,,,9.417
2018-03-17,,,,13.083,20.167,7.083,,,,,,9.333
2018-03-18,,,,22.083,37.625,15.542,,,,,,10.375
2018-03-19,,,,25.75,38.292,12.542,,,,,,12.5
2018-03-20,,,,24.292,43.042,18.75,,,,,,15.458
2018-03-21,,,,24.826,35.261,10.435,,,,,,15.0
2018-03-22,,,,12.083,20.125,8.042,,,,,,23.522
2018-03-23,,,,12.417,22.292,9.875,,,,,,14.25
2018-03-24,,,,10.958,15.0,4.042,,,,,,12.458
2018-03-25,,,,24.333,33.667,9.333,,,,,,15.792
2018-03-26,,,,23.292,43.292,20.0,,,,,,22.625
2018-03-27,,,,27.652,38.522,10.87,,,,,,27.652
2018-03-28,,,,15.0,22.042,7.042,,,,,,14.292
2018-03-29,,,,23.042,36.417,13.375,,,,,,16.708
2018-03-30,,,,21.87,29.304,7.435,,,,,,18.542
2018-03-31,,,,9.083,13.292,4.208,,,,,,10.875
2018-04-01,,,,14.625,18.833,4.208,,,,,,18.0
2018-04-02,,,,27.25,38.417,11.167,,,,,,26.292
2018-04-03,,,,23.833,34.917,11.083,,,,,,30.833
2018-04-04,,,,16.957,28.043,11.087,,,,,,23.958
2018-04-05,,,,16.583,26.375,9.792,,,,,,9.167
2018-04-06,,,,18.5,28.667,10.167,,,,,,14.208
2018-04-07,,,,13.042,21.375,8.333,,,,,,19.0
2018-04-08,,,,8.75,12.625,3.875,,,,,,15.25
2018-04-09,,,,24.708,38.667,13.958,,,,,,17.875
2018-04-10,,,,25.083,40.167,15.083,,,,,,23.167
2018-04-11,,,,24.125,37.958,13.833,,,,,,20.167
2018-04-12,,,,26.217,42.261,16.043,,,,,,19.458
2018-04-13,,,,14.522,24.174,9.652,,,,,,14.042
2018-04-14,,,,17.958,23.417,5.458,,,,,,14.375
2018-04-15,,,,7.333,11.0,3.667,,,,,,5.333
2018-04-16,,,,14.125,28.083,13.958,,,,,,30.667
2018-04-17,,,,18.125,27.75,9.625,,,,,,22.75
2018-04-18,,,,19.583,33.458,13.875,,,,,,11.208
2018-04-19,,,,18.25,24.417,6.167,,,,,,21.375
2018-04-20,,,,21.042,31.958,10.917,,,,,,24.667
2018-04-21,,,,18.958,22.583,3.625,,,,,,28.458
2018-04-22,,,,15.0,17.739,2.739,,,,,,28.583
2018-04-23,,,,21.458,32.083,10.625,,,,,,21.458
2018-04-24,,,,20.167,31.625,11.458,,,,,,13.875
2018-04-25,,,,12.0,22.958,10.958,,,,,,4.417
2018-04-26,,,,14.565,23.826,9.261,,,,,,6.696
2018-04-27,,,,20.708,29.375,8.667,,,,,,13.792
2018-04-28,,,,19.0,25.042,6.042,,,,,,29.625
2018-04-29,,,,11.542,14.042,2.5,,,,,,20.042
2018-04-30,,,,14.333,17.0,2.667,,,,,,20.958
2018-05-01,,,,18.043,23.261,5.217,,,,,,25.87
2018-05-02,,,,19.5,25.667,6.167,,,,,,25.667
2018-05-03,,,,11.0,13.667,2.667,,,,,,12.583
2018-05-04,,,,10.167,13.833,3.667,,,,,,14.083
2018-05-05,,,,12.5,14.75,2.25,,,,,,14.542
2018-05-06,,,,9.875,11.833,1.958,,,,,,16.375
2018-05-07,,,,24.417,36.792,12.375,,,,,,7.292
2018-05-08,,,,12.583,21.833,9.25,,,,,,5.417
2018-05-09,,,,12.667,23.292,10.625,,,,,,9.25
2018-05-10,,,,15.143,26.762,11.619,,,,,,8.583
2018-05-11,,,,19.625,27.417,7.792,,,,,,13.25
2018-05-12,,,,15.792,19.875,4.083,,,,,,15.917
2018-05-13,,,,15.417,19.083,3.667,,,,,,10.375
2018-05-14,,,,16.25,25.458,9.208,,,,,,11.667
2018-05-15,,,,23.917,32.167,8.25,,,,,,16.25
2018-05-16,,,,20.625,26.667,6.042,,,,,,20.667
2018-05-17,,,,18.667,23.958,5.292,,,,,,31.375
2018-05-18,,,,20.083,31.25,11.167,,,,,,37.417
2018-05-19,,,,6.261,11.957,5.696,,,,,,5.042
2018-05-20,,,,4.542,6.708,2.167,,,,,,6.542
2018-05-21,,,,14.833,21.667,6.833,,,,,,9.917
2018-05-22,,,,9.708,12.958,3.25,,,,,,10.417
2018-05-23,,,,15.958,22.417,6.458,,,,,,6.667
2018-05-24,,,,14.348,23.348,9.0,,,,,,10.739
2018-05-25,,,,22.708,29.625,6.917,,,,,,21.458
2018-05-26,,,,21.958,26.5,4.542,,,,,,23.083
2018-05-27,,,,16.25,19.125,2.875,,,,,,25.583
2018-05-28,,,,19.435,24.696,5.261,,,,,,20.292
2018-05-29,,,,13.958,21.125,7.167,,,,,,13.208
2018-05-30,,,,20.958,30.958,10.0,,,,,,11.917
2018-05-31,,,,24.5,43.375,18.875,,,,,,14.739
2018-06-01,,,,17.25,29.833,12.583,,,,,,11.75
2018-06-02,,,,15.792,20.833,5.042,,,,,,11.333
2018-06-03,,,,12.292,14.708,2.417,,,,,,14.333
2018-06-04,,,,15.75,21.25,5.5,,,,,,13.042
2018-06-05,,,,19.417,24.292,4.875,,,,,,12.958
2018-06-06,,,,26.696,39.174,12.478,,,,,,6.458
2018-06-07,,,,18.87,32.391,13.522,,,,,,7.583
2018-06-08,,,,16.375,22.583,6.208,,,,,,16.792
2018-06-09,,,,10.375,16.5,6.125,,,,,,16.042
2018-06-10,,,,7.208,9.25,2.042,,,,,,13.364
2018-06-11,,,,15.25,27.125,11.875,,,,,,5.292
2018-06-12,,,,12.0,23.542,11.542,,,,,,3.917
2018-06-13,,,,11.083,20.875,9.792,,,,,,4.292
2018-06-14,,,,13.625,21.208,7.583,,,,,,8.75
2018-06-15,,,,14.565,26.696,12.13,,,,,,9.708
2018-06-16,,,,8.125,14.583,6.458,,,,,,4.708
2018-06-17,,,,5.042,7.333,2.292,,,,,,7.333
2018-06-18,,,,11.042,15.875,4.833,,,,,,4.417
2018-06-19,,,,20.833,28.292,7.458,,,,,,8.375
2018-06-20,,,,23.292,36.75,13.458,,,,,,5.417
2018-06-21,,,,23.696,36.043,12.348,,,,,,10.522
2018-06-22,,,,23.75,35.667,11.917,,,,,,22.125
2018-06-23,,,,15.083,18.958,3.875,,,,,,19.0
2018-06-24,,,,12.174,14.913,2.739,,,,,,14.167
2018-06-25,,,,16.625,20.333,3.708,,,,,,23.417
2018-06-26,,,,17.542,25.25,7.708,,,,,,20.125
2018-06-27,,,,10.583,24.708,14.125,,,,,,11.667
2018-06-28,,,,11.125,25.125,14.0,,,,,,12.333
2018-06-29,,,,9.375,18.833,9.458,,,,,,6.125
2018-06-30,,,,8.292,17.833,9.542,,,,,,5.955
2018-07-01,,,,3.458,7.292,3.833,,,,,,8.5
2018-07-02,,,,8.875,14.542,5.667,,,,,,7.375
2018-07-03,,,,4.043,12.261,8.217,,,,,,7.417
2018-07-04,,,,5.25,7.833,2.583,,,,,,4.958
2018-07-05,,,,9.522,14.13,4.609,,,,,,5.696
2018-07-06,,,,14.667,24.625,9.958,,,,,,3.667
2018-07-07,,,,9.708,31.292,21.583,,,,,,4.792
2018-07-08,,,,8.333,16.583,8.25,,,,,,5.0
2018-07-09,,,,9.375,19.25,9.875,,,,,,7.042
2018-07-10,,,,10.125,20.125,10.0,,,,,,9.208
2018-07-11,,,,12.917,24.375,11.458,,,,,,11.667
2018-07-12,,,,13.565,23.739,10.174,,,,,,12.75
2018-07-13,,,,10.292,18.958,8.667,,,,,,12.917
2018-07-14,,,,8.833,12.167,3.333,,,,,,14.792
2018-07-15,,,,8.875,11.458,2.583,,,,,,19.375
2018-07-16,,,,12.875,15.75,2.875,,,,,,27.667
2018-07-17,,,,19.417,25.208,5.792,,,,,,28.667
2018-07-18,,,,14.208,20.042,5.833,,,,,,25.458
2018-07-19,,,,15.87,20.783,4.913,,,,,,29.667
2018-07-20,,,,8.458,14.833,6.375,,,,,,14.375
2018-07-21,,,,8.13,14.565,6.435,,,,,,7.208
2018-07-22,,,,7.458,12.375,4.917,,,,,,5.625
2018-07-23,,,,12.917,25.5,12.583,,,,,,10.542
2018-07-24,,,,10.583,18.625,8.042,,,,,,14.625
2018-07-25,,,,17.167,23.792,6.625,,,,,,20.333
2018-07-26,,,,12.458,17.792,5.333,,,,,,21.783
2018-07-27,,,,9.667,12.5,2.833,,,,,,15.292
2018-07-28,,,,10.917,16.042,5.125,,,,,,14.667
2018-07-29,,,,1.292,2.208,0.917,,,,,,4.833
